"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pair_trials_per_block","pair_best_choice","reward_type","correct_response","stim_left","stim_right","stim_best_choice","subjectkey","src_subject_id","interview_date","interview_age","sex","handedness","trial","block","accuracy","reward_tally","stim_feedback","stim_set","reward_set"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/closeWater_pines_mountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/African_landscape.jpg'>","null","html-keyboard-response","18","12768","0.0-7.0-2.3","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","19","13772","0.0-7.0-0.4","","","","","","","","","","","","","","","","","","","","","","","",""
"185.23999999979424","<img src='stim/b/Trees_with_flowers.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/wheat_with_farmhouse.jpg'>","48","html-keyboard-response","20","13962","0.0-7.0-1.4","practice","ef","1","valid","6","e","avoid:lose","49","Trees_with_flowers.jpg","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","0","4.949999999999999","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/Trees_with_flowers.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/wheat_with_farmhouse.jpg'>","null","html-keyboard-response","21","14969","0.0-7.0-2.4","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","22","15973","0.0-7.0-0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"273.5050000001211","<img src='stim/b/African_landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/closeWater_pines_mountains.jpg'>","48","html-keyboard-response","23","16250","0.0-7.0-1.5","practice","ab","1","valid","6","a","win:stay","49","African_landscape.jpg","closeWater_pines_mountains.jpg","African_landscape.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","0","4.949999999999999","not_winner.png","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/African_landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/closeWater_pines_mountains.jpg'>","null","html-keyboard-response","24","17257","0.0-7.0-2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","25","18264","0.0-7.0-0.6","","","","","","","","","","","","","","","","","","","","","","","",""
"176.02499999975407","<img src='stim/b/African_landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/closeWater_pines_mountains.jpg'>","48","html-keyboard-response","26","18445","0.0-7.0-1.6","practice","ab","1","valid","6","a","win:stay","49","African_landscape.jpg","closeWater_pines_mountains.jpg","African_landscape.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","0","4.949999999999999","not_winner.png","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/African_landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/closeWater_pines_mountains.jpg'>","null","html-keyboard-response","27","19448","0.0-7.0-2.6","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","28","20456","0.0-7.0-0.7","","","","","","","","","","","","","","","","","","","","","","","",""
"110.83999999982188","<img src='stim/b/wheat_with_farmhouse.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/Trees_with_flowers.jpg'>","48","html-keyboard-response","29","20570","0.0-7.0-1.7","practice","ef","1","valid","6","e","avoid:lose","48","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","Trees_with_flowers.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","1","4.949999999999999","keep_points.png","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/wheat_with_farmhouse.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/keep_points.png'><img style='border: 5px solid #808080;'src='stim/b/Trees_with_flowers.jpg'>","null","html-keyboard-response","30","21577","0.0-7.0-2.7","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","31","22583","0.0-7.0-0.8","","","","","","","","","","","","","","","","","","","","","","","",""
"236.93000000003667","<img src='stim/b/Trees_with_flowers.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/wheat_with_farmhouse.jpg'>","48","html-keyboard-response","32","22823","0.0-7.0-1.8","practice","ef","1","valid","6","e","avoid:lose","49","Trees_with_flowers.jpg","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","0","-0.10000000000000053","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/Trees_with_flowers.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/wheat_with_farmhouse.jpg'>","null","html-keyboard-response","33","23830","0.0-7.0-2.8","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","34","24835","0.0-7.0-0.9","","","","","","","","","","","","","","","","","","","","","","","",""
"297.52000000007683","<img src='stim/b/African_landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/closeWater_pines_mountains.jpg'>","48","html-keyboard-response","35","25137","0.0-7.0-1.9","practice","ab","1","valid","6","a","win:stay","49","African_landscape.jpg","closeWater_pines_mountains.jpg","African_landscape.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","0","-0.10000000000000053","not_winner.png","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/African_landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/closeWater_pines_mountains.jpg'>","null","html-keyboard-response","36","26142","0.0-7.0-2.9","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","37","27146","0.0-7.0-0.10","","","","","","","","","","","","","","","","","","","","","","","",""
"248.32500000001892","<img src='stim/b/closeWater_pines_mountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/African_landscape.jpg'>","48","html-keyboard-response","38","27398","0.0-7.0-1.10","practice","ab","1","valid","6","a","win:stay","48","closeWater_pines_mountains.jpg","African_landscape.jpg","African_landscape.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","1","4.8999999999999995","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/closeWater_pines_mountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/African_landscape.jpg'>","null","html-keyboard-response","39","28405","0.0-7.0-2.10","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","40","29409","0.0-7.0-0.11","","","","","","","","","","","","","","","","","","","","","","","",""
"114.72499999991123","<img src='stim/b/wheat_with_farmhouse.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/Trees_with_flowers.jpg'>","49","html-keyboard-response","41","29528","0.0-7.0-1.11","practice","ef","1","valid","6","e","avoid:lose","48","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","Trees_with_flowers.jpg","GUID","1123","11/11/2020","12","M","right","-1","1","0","-0.15000000000000036","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/wheat_with_farmhouse.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/Trees_with_flowers.jpg'>","null","html-keyboard-response","42","30536","0.0-7.0-2.11","","","","","","","","","","","","","","","","","","","","","","","",""
"920.250000000131","<p>Great!</p> <p>Press the spacebar to continue.</p>","32","html-keyboard-response","43","31962","0.0-8.0","","","","","","","","","","","","","","","","","","","","","","","",""
"427.4649999997564","<p>Now you will see some more pictures.</p><p>Do as before by pressing the 1 to choose the picture on the left, and pressing the 0 to choose the picture on the right.</p><p>Press the spacebar to continue.</p>","32","html-keyboard-response","44","32391","0.0-9.0","","","","","","","","","","","","","","","","","","","","","","","",""
"204.36999999992986","<h3 style=""color:red;"">For the picture pairs where you can win points:</h3><p>You will not win every time you choose the ""best"" picture;</p><p>However, one picture gets rewarded much more often than the other picture.</p><h3 style=""color:red;"">For the picture pairs where the best you can do is keep your points:</h3><p>You will not be able to keep your points every time you choose the ""best"" picture;</p><p>However, one picture allows you to keep your points much more often than the other picture.</p><p>Press the spacebar to continue.</p>","32","html-keyboard-response","45","32597","0.0-10.0","","","","","","","","","","","","","","","","","","","","","","","",""
"148.70999999993364","<p>There is no ABSOLUTE right answer for any pair of pictures, but some pictures have a higher chance of either winning you some money or preventing you from losing money.</p><p>Try to pick the picture that you think is best.<p><p>Once you decide which picture in a pair of pictures is better, stick with it for the rest of the experiment (unless you determine that you were initially wrong about the selection).</p><p>Press the spacebar when you are ready to begin.</p>","32","html-keyboard-response","46","32747","0.0-11.0","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","47","33249","0.0-12.0-0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"380.33999999970547","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","48","html-keyboard-response","48","33633","0.0-12.0-1.0","training","cd","0.8","invalid","10","c","win:stay","49","lsingeltree_tallergrass_clouds.jpg","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","1123","11/11/2020","12","M","right","-11","0","0","4.85","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","49","34642","0.0-12.0-2.0","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","50","35645","0.0-12.0-0.1","","","","","","","","","","","","","","","","","","","","","","","",""
"310.57999999984895","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","51","35960","0.0-12.0-1.1","training","ef","0.9","valid","10","e","avoid:lose","48","water_pines_distantMountains.jpg","water_fall_images.jpg","water_fall_images.jpg","GUID","1123","11/11/2020","12","M","right","-10","0","0","-0.20000000000000018","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","52","36967","0.0-12.0-2.1","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","53","37971","0.0-12.0-0.2","","","","","","","","","","","","","","","","","","","","","","","",""
"376.0050000000774","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","48","html-keyboard-response","54","38351","0.0-12.0-1.2","training","gh","0.8","valid","10","g","avoid:lose","49","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","1123","11/11/2020","12","M","right","-9","0","0","-5.25","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","55","39358","0.0-12.0-2.2","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","56","40365","0.0-12.0-0.3","","","","","","","","","","","","","","","","","","","","","","","",""
"374.06000000009954","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","48","html-keyboard-response","57","40743","0.0-12.0-1.3","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","1123","11/11/2020","12","M","right","-8","0","1","-0.25","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","58","41749","0.0-12.0-2.3","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","59","42756","0.0-12.0-0.4","","","","","","","","","","","","","","","","","","","","","","","",""
"120.26999999990221","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","49","html-keyboard-response","60","42881","0.0-12.0-1.4","training","cd","0.8","invalid","10","c","win:stay","48","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","1123","11/11/2020","12","M","right","-7","0","0","4.75","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","61","43885","0.0-12.0-2.4","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","62","44891","0.0-12.0-0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"259.9199999999546","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","48","html-keyboard-response","63","45154","0.0-12.0-1.5","training","gh","0.8","valid","10","g","avoid:lose","49","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","1123","11/11/2020","12","M","right","-6","0","0","-0.2999999999999998","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","64","46160","0.0-12.0-2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","65","47166","0.0-12.0-0.6","","","","","","","","","","","","","","","","","","","","","","","",""
"77319.33500000015","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","48","html-keyboard-response","66","124491","0.0-12.0-1.6","training","ab","0.9","valid","10","a","win:stay","49","3d-landscape-background-10.jpg","2822landscape.jpg","3d-landscape-background-10.jpg","GUID","1123","11/11/2020","12","M","right","-5","0","0","-0.2999999999999998","not_winner.png","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","67","125496","0.0-12.0-2.6","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","68","126499","0.0-12.0-0.7","","","","","","","","","","","","","","","","","","","","","","","",""
"259.79000000006636","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","48","html-keyboard-response","69","126766","0.0-12.0-1.7","training","ef","0.9","valid","10","e","avoid:lose","48","water_pines_distantMountains.jpg","water_fall_images.jpg","water_fall_images.jpg","GUID","1123","11/11/2020","12","M","right","-4","0","1","-0.2999999999999998","keep_points.png","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/keep_points.png'><img style='border: 5px solid #808080;'src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","70","127771","0.0-12.0-2.7","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","71","128774","0.0-12.0-0.8","","","","","","","","","","","","","","","","","","","","","","","",""
"7234.660000000062","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","49","html-keyboard-response","72","136013","0.0-12.0-1.8","training","ef","0.9","valid","10","e","avoid:lose","49","water_fall_images.jpg","water_pines_distantMountains.jpg","water_fall_images.jpg","GUID","1123","11/11/2020","12","M","right","-3","0","1","-0.2999999999999998","keep_points.png","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","73","137016","0.0-12.0-2.8","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","74","138022","0.0-12.0-0.9","","","","","","","","","","","","","","","","","","","","","","","",""
"241.0350000000035","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","49","html-keyboard-response","75","138268","0.0-12.0-1.9","training","gh","0.8","valid","10","g","avoid:lose","48","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","1123","11/11/2020","12","M","right","-2","0","0","-5.35","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","76","139276","0.0-12.0-2.9","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","77","140281","0.0-12.0-0.10","","","","","","","","","","","","","","","","","","","","","","","",""
