"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pair_trials_per_block","pair_best_choice","reward_type","correct_response","stim_left","stim_right","stim_best_choice","subjectkey","src_subject_id","interview_date","interview_age","sex","handedness","trial","block","accuracy","reward_tally","stim_feedback","stim_set","reward_set"
"561.0000000015134","<img src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'>","49","html-keyboard-response","11","40493","0.0-7.0-1.1","practice","ef","1","valid","6","e","avoid:lose","48","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","Trees_with_flowers.jpg","GUID","11","11/12/2020","43","M","right","-2","1","0","0","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'>","null","html-keyboard-response","12","41496","0.0-7.0-2.1","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","13","42497","0.0-7.0-0.2","","","","","","","","","","","","","","","","","","","","","","","",""
"546.0000000020955","<img src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'>","49","html-keyboard-response","14","43045","0.0-7.0-1.2","practice","ef","1","valid","6","e","avoid:lose","48","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","Trees_with_flowers.jpg","GUID","11","11/12/2020","43","M","right","-3","1","0","-5","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'>","null","html-keyboard-response","15","44047","0.0-7.0-2.2","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","16","45047","0.0-7.0-0.3","","","","","","","","","","","","","","","","","","","","","","","",""
"596.0000000013679","<img src='stim/b/African_landscape.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'>","49","html-keyboard-response","17","45645","0.0-7.0-1.3","practice","ab","1","valid","6","a","win:stay","49","African_landscape.jpg","closeWater_pines_mountains.jpg","African_landscape.jpg","GUID","11","11/12/2020","43","M","right","-4","1","1","0","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/African_landscape.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'>","null","html-keyboard-response","18","46648","0.0-7.0-2.3","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","19","47650","0.0-7.0-0.4","","","","","","","","","","","","","","","","","","","","","","","",""
"593.9999999973224","<img src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'>","49","html-keyboard-response","20","48245","0.0-7.0-1.4","practice","ef","1","valid","6","e","avoid:lose","49","Trees_with_flowers.jpg","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","GUID","11","11/12/2020","43","M","right","-5","1","1","0","keep_points.png","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'>","null","html-keyboard-response","21","49246","0.0-7.0-2.4","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","22","50247","0.0-7.0-0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"868.0000000022119","<img src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/African_landscape.jpg' width='750px' height='500px'>","48","html-keyboard-response","23","51117","0.0-7.0-1.5","practice","ab","1","valid","6","a","win:stay","48","closeWater_pines_mountains.jpg","African_landscape.jpg","African_landscape.jpg","GUID","11","11/12/2020","43","M","right","-6","1","1","5","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/African_landscape.jpg' width='750px' height='500px'>","null","html-keyboard-response","24","52121","0.0-7.0-2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","25","53122","0.0-7.0-0.6","","","","","","","","","","","","","","","","","","","","","","","",""
"865.0000000016007","<img src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/African_landscape.jpg' width='750px' height='500px'>","48","html-keyboard-response","26","53989","0.0-7.0-1.6","practice","ab","1","valid","6","a","win:stay","48","closeWater_pines_mountains.jpg","African_landscape.jpg","African_landscape.jpg","GUID","11","11/12/2020","43","M","right","-7","1","1","10","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/African_landscape.jpg' width='750px' height='500px'>","null","html-keyboard-response","27","54993","0.0-7.0-2.6","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","28","55994","0.0-7.0-0.7","","","","","","","","","","","","","","","","","","","","","","","",""
"473.00000000177533","<img src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'>","49","html-keyboard-response","29","56469","0.0-7.0-1.7","practice","ef","1","valid","6","e","avoid:lose","48","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","Trees_with_flowers.jpg","GUID","11","11/12/2020","43","M","right","-8","1","0","5","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'>","null","html-keyboard-response","30","57471","0.0-7.0-2.7","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","31","58471","0.0-7.0-0.8","","","","","","","","","","","","","","","","","","","","","","","",""
"777.0000000018626","<img src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'>","49","html-keyboard-response","32","59254","0.0-7.0-1.8","practice","ef","1","valid","6","e","avoid:lose","49","Trees_with_flowers.jpg","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","GUID","11","11/12/2020","43","M","right","-9","1","1","5","keep_points.png","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'>","null","html-keyboard-response","33","60256","0.0-7.0-2.8","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","34","61258","0.0-7.0-0.9","","","","","","","","","","","","","","","","","","","","","","","",""
"744.9999999989814","<img src='stim/b/African_landscape.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'>","49","html-keyboard-response","35","62005","0.0-7.0-1.9","practice","ab","1","valid","6","a","win:stay","49","African_landscape.jpg","closeWater_pines_mountains.jpg","African_landscape.jpg","GUID","11","11/12/2020","43","M","right","-10","1","1","10","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/African_landscape.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'>","null","html-keyboard-response","36","63009","0.0-7.0-2.9","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","37","64011","0.0-7.0-0.10","","","","","","","","","","","","","","","","","","","","","","","",""
"617.0000000020082","<img src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/African_landscape.jpg' width='750px' height='500px'>","48","html-keyboard-response","38","64629","0.0-7.0-1.10","practice","ab","1","valid","6","a","win:stay","48","closeWater_pines_mountains.jpg","African_landscape.jpg","African_landscape.jpg","GUID","11","11/12/2020","43","M","right","-11","1","1","15","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/closeWater_pines_mountains.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/African_landscape.jpg' width='750px' height='500px'>","null","html-keyboard-response","39","65632","0.0-7.0-2.10","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","40","66634","0.0-7.0-0.11","","","","","","","","","","","","","","","","","","","","","","","",""
"625.9999999965657","<img src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'>","48","html-keyboard-response","41","67261","0.0-7.0-1.11","practice","ef","1","valid","6","e","avoid:lose","49","Trees_with_flowers.jpg","wheat_with_farmhouse.jpg","Trees_with_flowers.jpg","GUID","11","11/12/2020","43","M","right","-12","1","0","10","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/Trees_with_flowers.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/wheat_with_farmhouse.jpg' width='750px' height='500px'>","null","html-keyboard-response","42","68263","0.0-7.0-2.11","","","","","","","","","","","","","","","","","","","","","","","",""
"889.0000000028522","<p>Great!</p> <p>Press the spacebar to continue.</p>","32","html-keyboard-response","43","69653","0.0-8.0","","","","","","","","","","","","","","","","","","","","","","","",""
"2030.9999999990396","<p>Now you will see some more pictures.</p><p>Do as before by pressing the 1 to choose the picture on the left, and pressing the 0 to choose the picture on the right.</p><p>Press the spacebar to continue.</p>","32","html-keyboard-response","44","71685","0.0-9.0","","","","","","","","","","","","","","","","","","","","","","","",""
"10502.999999996973","<h3 style=""color:red;"">For the picture pairs where you can win points:</h3><p>You will not win every time you choose the ""best"" picture;</p><p>However, one picture gets rewarded much more often than the other picture.</p><h3 style=""color:red;"">For the picture pairs where the best you can do is keep your points:</h3><p>You will not be able to keep your points every time you choose the ""best"" picture;</p><p>However, one picture allows you to keep your points much more often than the other picture.</p><p>Press the spacebar to continue.</p>","32","html-keyboard-response","45","82189","0.0-10.0","","","","","","","","","","","","","","","","","","","","","","","",""
"7070.999999999913","<p>There is no ABSOLUTE right answer for any pair of pictures, but some pictures have a higher chance of either winning you some money or preventing you from losing money.</p><p>Try to pick the picture that you think is best.<p><p>Once you decide which picture in a pair of pictures is better, stick with it for the rest of the experiment (unless you determine that you were initially wrong about the selection).</p><p>Press the spacebar when you are ready to begin.</p>","32","html-keyboard-response","46","89261","0.0-11.0","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","47","89762","0.0-12.0-0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"719.0000000009604","<img src='stim/b/2822landscape.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg' width='750px' height='500px'>","49","html-keyboard-response","48","90485","0.0-12.0-1.0","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","11","11/12/2020","43","M","right","1","1","0","10","not_winner.png","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/2822landscape.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/3d-landscape-background-10.jpg' width='750px' height='500px'>","null","html-keyboard-response","49","91488","0.0-12.0-2.0","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","50","92488","0.0-12.0-0.1","","","","","","","","","","","","","","","","","","","","","","","",""
"929.9999999966531","<img src='stim/b/water_pines_distantMountains.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg' width='750px' height='500px'>","48","html-keyboard-response","51","93421","0.0-12.0-1.1","training","ef","0.9","invalid","10","e","avoid:lose","48","water_pines_distantMountains.jpg","water_fall_images.jpg","water_fall_images.jpg","GUID","11","11/12/2020","43","M","right","2","1","1","5","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_distantMountains.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_fall_images.jpg' width='750px' height='500px'>","null","html-keyboard-response","52","94424","0.0-12.0-2.1","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","53","95424","0.0-12.0-0.2","","","","","","","","","","","","","","","","","","","","","","","",""
"1451.0000000009313","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg' width='750px' height='500px'>","48","html-keyboard-response","54","96877","0.0-12.0-1.2","training","cd","0.8","invalid","10","c","win:stay","49","lsingeltree_tallergrass_clouds.jpg","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","11","11/12/2020","43","M","right","3","1","0","10","winpoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/winpoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/orangey_field.jpg' width='750px' height='500px'>","null","html-keyboard-response","55","97880","0.0-12.0-2.2","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","56","98882","0.0-12.0-0.3","","","","","","","","","","","","","","","","","","","","","","","",""
"1753.999999997177","<img src='stim/b/waterfall_waterBelow.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg' width='750px' height='500px'>","49","html-keyboard-response","57","100637","0.0-12.0-1.3","training","gh","0.8","valid","10","g","avoid:lose","48","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","11","11/12/2020","43","M","right","4","1","0","5","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/waterfall_waterBelow.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_snowy_moutain.jpg' width='750px' height='500px'>","null","html-keyboard-response","58","101639","0.0-12.0-2.3","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","59","102640","0.0-12.0-0.4","","","","","","","","","","","","","","","","","","","","","","","",""
"830.0000000017462","<img src='stim/b/waterfall_waterBelow.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg' width='750px' height='500px'>","48","html-keyboard-response","60","103471","0.0-12.0-1.4","training","gh","0.8","invalid","10","g","avoid:lose","48","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","11","11/12/2020","43","M","right","5","1","1","0","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/waterfall_waterBelow.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_snowy_moutain.jpg' width='750px' height='500px'>","null","html-keyboard-response","61","104475","0.0-12.0-2.4","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","62","105475","0.0-12.0-0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"758.0000000016298","<img src='stim/b/water_fall_images.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg' width='750px' height='500px'>","48","html-keyboard-response","63","106237","0.0-12.0-1.5","training","ef","0.9","valid","10","e","avoid:lose","49","water_fall_images.jpg","water_pines_distantMountains.jpg","water_fall_images.jpg","GUID","11","11/12/2020","43","M","right","6","1","0","-5","losepoints.bmp","B","points"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_fall_images.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/losepoints.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_distantMountains.jpg' width='750px' height='500px'>","null","html-keyboard-response","64","107240","0.0-12.0-2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","65","108241","0.0-12.0-0.6","","","","","","","","","","","","","","","","","","","","","","","",""
"794.000000001688","<img src='stim/b/orangey_field.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg' width='750px' height='500px'>","49","html-keyboard-response","66","109037","0.0-12.0-1.6","training","cd","0.8","valid","10","c","win:stay","48","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","11","11/12/2020","43","M","right","7","1","0","-5","not_winner.png","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/orangey_field.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg' width='750px' height='500px'>","null","html-keyboard-response","67","110038","0.0-12.0-2.6","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","68","111039","0.0-12.0-0.7","","","","","","","","","","","","","","","","","","","","","","","",""
"1307.9999999972642","<img src='stim/b/2822landscape.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg' width='750px' height='500px'>","49","html-keyboard-response","69","112350","0.0-12.0-1.7","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","11","11/12/2020","43","M","right","8","1","0","-5","not_winner.png","B","points"
"null","<img style='border: 5px solid #808080;' src='stim/b/2822landscape.jpg' width='750px' height='500px'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 25px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/3d-landscape-background-10.jpg' width='750px' height='500px'>","null","html-keyboard-response","70","113351","0.0-12.0-2.7","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","71","114352","0.0-12.0-0.8","","","","","","","","","","","","","","","","","","","","","","","",""
"866.0000000018044","<img src='stim/b/water_pines_distantMountains.jpg' width='750px' height='500px'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg' width='750px' height='500px'>","49","html-keyboard-response","72","115221","0.0-12.0-1.8","training","ef","0.9","valid","10","e","avoid:lose","48","water_pines_distantMountains.jpg","water_fall_images.jpg","water_fall_images.jpg","GUID","11","11/12/2020","43","M","right","9","1","0","-10","losepoints.bmp","B","points"
